policy_id,collection_date,insurer,premium_amount,payment_mode,policy_duration,policy_type,customer_age,region,renewal_status,collection_month,premium_outlier_flag,duration_bucket,renewal_flag
POL0021248,2021-04-04,HDFC Life,179983000,Monthly,15,Endowment,48,Central,Lapsed,2021-04,0,11-15 Years,0
POL0010330,2021-04-04,LIC,123964300,Half-yearly,25,Term Life,44,North,Renewed,2021-04,0,21-25 Years,1
POL0016987,2021-04-04,Aditya Birla Sun Life,143774900,Quarterly,20,Whole Life,24,South,Renewed,2021-04,0,16-20 Years,1
POL0011213,2021-04-04,SBI Life,216386400,Annual,20,Endowment,51,West,Renewed,2021-04,0,16-20 Years,1
POL0010744,2021-04-04,Tata AIA,95419900,Quarterly,20,Term Life,30,West,Renewed,2021-04,0,16-20 Years,1
POL0024307,2021-04-04,Max Life,113470400,Monthly,15,Endowment,32,North,Renewed,2021-04,0,11-15 Years,1
POL0019742,2021-04-04,LIC,146506300,Monthly,15,Money Back,60,North,Renewed,2021-04,0,11-15 Years,1
POL0005497,2021-04-04,LIC,226775300,Monthly,15,ULIP,50,North,Renewed,2021-04,0,11-15 Years,1
POL0013400,2021-04-04,LIC,104086900,Annual,10,Term Life,29,West,Renewed,2021-04,0,5-10 Years,1
POL0018142,2021-04-04,LIC,129107100,Monthly,15,Money Back,38,North,Renewed,2021-04,0,11-15 Years,1
POL0018372,2021-04-04,HDFC Life,273508400,Annual,15,ULIP,65,East,Renewed,2021-04,0,11-15 Years,1
POL0013239,2021-04-04,Aditya Birla Sun Life,103589800,Monthly,10,Whole Life,35,North,Renewed,2021-04,0,5-10 Years,1
POL0012138,2021-04-04,LIC,188258700,Half-yearly,10,Endowment,43,North,Renewed,2021-04,0,5-10 Years,1
POL0002729,2021-04-04,LIC,156362100,Annual,20,Endowment,42,South,Renewed,2021-04,0,16-20 Years,1
POL0022645,2021-04-04,Bajaj Allianz,172769800,Half-yearly,25,ULIP,21,East,Renewed,2021-04,0,21-25 Years,1
POL0017857,2021-04-04,LIC,187126700,Monthly,15,Term Life,65,East,Lapsed,2021-04,0,11-15 Years,0
POL0000949,2021-04-04,ICICI Prudential,197480100,Annual,25,ULIP,35,North,Renewed,2021-04,0,21-25 Years,1
POL0001487,2021-04-04,LIC,97623300,Quarterly,10,Term Life,21,North,Renewed,2021-04,0,5-10 Years,1
POL0000969,2021-04-04,ICICI Prudential,73412300,Monthly,10,Term Life,35,South,Renewed,2021-04,0,5-10 Years,1
POL0013499,2021-04-04,LIC,137515900,Monthly,10,Money Back,54,North,Renewed,2021-04,0,5-10 Years,1
POL0020064,2021-04-04,LIC,143359800,Annual,20,Term Life,46,East,Renewed,2021-04,0,16-20 Years,1
POL0007701,2021-04-04,LIC,162349900,Monthly,15,Endowment,45,East,Lapsed,2021-04,0,11-15 Years,0
POL0001724,2021-04-04,SBI Life,124558900,Monthly,10,Term Life,41,South,Lapsed,2021-04,0,5-10 Years,0
POL0000497,2021-04-04,LIC,139141700,Monthly,15,Money Back,36,South,Lapsed,2021-04,0,11-15 Years,0
POL0018566,2021-04-04,Max Life,171322300,Monthly,20,Endowment,40,South,Renewed,2021-04,0,16-20 Years,1
POL0005707,2021-04-04,LIC,127714500,Half-yearly,20,ULIP,19,North,Lapsed,2021-04,0,16-20 Years,0
POL0023190,2021-04-04,LIC,113283600,Monthly,10,Term Life,54,North,Renewed,2021-04,0,5-10 Years,1
POL0007639,2021-04-04,LIC,167914200,Annual,20,ULIP,47,West,Renewed,2021-04,0,16-20 Years,1
POL0012347,2021-04-04,ICICI Prudential,63418700,Quarterly,20,Term Life,29,North,Renewed,2021-04,0,16-20 Years,1
POL0015259,2021-04-04,LIC,104702500,Monthly,15,Term Life,38,North,Renewed,2021-04,0,11-15 Years,1
POL0011460,2021-04-04,SBI Life,229866900,Monthly,25,Whole Life,43,West,Renewed,2021-04,0,21-25 Years,1
POL0023764,2021-04-04,LIC,113535000,Annual,15,Term Life,40,South,Renewed,2021-04,0,11-15 Years,1
POL0019679,2021-04-04,HDFC Life,205796400,Annual,20,Endowment,41,North,Renewed,2021-04,0,16-20 Years,1
POL0023588,2021-04-04,Tata AIA,125841900,Annual,10,Endowment,37,East,Renewed,2021-04,0,5-10 Years,1
POL0002282,2021-04-05,SBI Life,192035400,Annual,10,Endowment,38,East,Renewed,2021-04,0,5-10 Years,1
POL0005286,2021-04-05,LIC,210970200,Monthly,25,ULIP,58,North,Renewed,2021-04,0,21-25 Years,1
POL0000614,2021-04-05,Max Life,164535200,Monthly,10,Endowment,35,North,Renewed,2021-04,0,5-10 Years,1
POL0004798,2021-04-05,LIC,150998300,Quarterly,10,Whole Life,42,West,Renewed,2021-04,0,5-10 Years,1
POL0013619,2021-04-05,HDFC Life,163564100,Monthly,15,Endowment,46,North,Lapsed,2021-04,0,11-15 Years,0
POL0012603,2021-04-05,LIC,153461500,Quarterly,15,Whole Life,52,North,Renewed,2021-04,0,11-15 Years,1
POL0023476,2021-04-05,Tata AIA,93598800,Annual,15,Whole Life,35,South,Renewed,2021-04,0,11-15 Years,1
POL0005344,2021-04-05,SBI Life,89696500,Monthly,10,Term Life,36,North,Renewed,2021-04,0,5-10 Years,1
POL0017725,2021-04-05,LIC,94504000,Monthly,20,Term Life,36,South,Lapsed,2021-04,0,16-20 Years,0
POL0012952,2021-04-05,Aditya Birla Sun Life,150431500,Annual,20,Term Life,34,East,Renewed,2021-04,0,16-20 Years,1
POL0014812,2021-04-05,LIC,162183100,Monthly,10,Endowment,50,West,Renewed,2021-04,0,5-10 Years,1
POL0003908,2021-04-05,Max Life,146413200,Monthly,15,Endowment,54,North,Renewed,2021-04,0,11-15 Years,1
POL0019837,2021-04-05,LIC,234875500,Monthly,20,Whole Life,61,West,Lapsed,2021-04,0,16-20 Years,0
POL0015552,2021-04-05,LIC,142726800,Half-yearly,20,ULIP,59,North,Renewed,2021-04,0,16-20 Years,1
POL0013291,2021-04-05,LIC,149599400,Annual,25,Term Life,46,South,Renewed,2021-04,0,21-25 Years,1
POL0023206,2021-04-05,LIC,154547700,Annual,15,Endowment,46,West,Renewed,2021-04,0,11-15 Years,1
POL0014869,2021-04-05,LIC,200007800,Annual,10,Money Back,55,West,Renewed,2021-04,0,5-10 Years,1
POL0003495,2021-04-05,LIC,186159300,Monthly,15,Endowment,35,West,Lapsed,2021-04,0,11-15 Years,0
POL0002331,2021-04-05,LIC,123938700,Half-yearly,25,Endowment,30,West,Renewed,2021-04,0,21-25 Years,1
POL0023170,2021-04-05,LIC,180727600,Quarterly,15,ULIP,35,Central,Renewed,2021-04,0,11-15 Years,1
POL0005666,2021-04-05,LIC,104461000,Annual,15,Term Life,39,North,Renewed,2021-04,0,11-15 Years,1
POL0011999,2021-04-05,LIC,161805600,Quarterly,10,ULIP,37,Northeast,Lapsed,2021-04,0,5-10 Years,0
POL0024317,2021-04-05,SBI Life,250665000,Half-yearly,20,ULIP,48,South,Renewed,2021-04,0,16-20 Years,1
POL0002432,2021-04-05,HDFC Life,165095000,Annual,10,Endowment,30,North,Renewed,2021-04,0,5-10 Years,1
POL0018813,2021-04-05,HDFC Life,128618000,Quarterly,15,Endowment,23,West,Renewed,2021-04,0,11-15 Years,1
POL0000843,2021-04-05,Max Life,172088000,Monthly,15,Endowment,46,South,Renewed,2021-04,0,11-15 Years,1
POL0011063,2021-04-05,Max Life,144395100,Half-yearly,20,Money Back,33,West,Renewed,2021-04,0,16-20 Years,1
POL0002910,2021-04-05,Max Life,221823300,Annual,20,Endowment,40,North,Renewed,2021-04,0,16-20 Years,1
POL0001045,2021-04-05,LIC,197414800,Annual,15,Money Back,43,South,Renewed,2021-04,0,11-15 Years,1
POL0003478,2021-04-05,LIC,150901300,Half-yearly,15,Term Life,61,South,Renewed,2021-04,0,11-15 Years,1
POL0000721,2021-04-05,HDFC Life,94440300,Monthly,20,Term Life,36,Central,Renewed,2021-04,0,16-20 Years,1
POL0015776,2021-04-05,LIC,216342700,Annual,15,Endowment,43,South,Renewed,2021-04,0,11-15 Years,1
POL0000416,2021-04-05,LIC,127978900,Monthly,15,ULIP,54,Central,Renewed,2021-04,0,11-15 Years,1
POL0014013,2021-04-05,LIC,168215300,Monthly,15,Money Back,42,West,Renewed,2021-04,0,11-15 Years,1
POL0007770,2021-04-05,Bajaj Allianz,99416200,Monthly,20,Term Life,27,South,Renewed,2021-04,0,16-20 Years,1
POL0002052,2021-04-05,HDFC Life,148800000,Monthly,10,Endowment,46,Central,Renewed,2021-04,0,5-10 Years,1
POL0007281,2021-04-05,LIC,116190700,Quarterly,15,Term Life,45,North,Renewed,2021-04,0,11-15 Years,1
POL0021204,2021-04-05,LIC,176110000,Annual,20,ULIP,62,West,Renewed,2021-04,0,16-20 Years,1
POL0021788,2021-04-05,LIC,117412200,Monthly,5,Whole Life,32,South,Renewed,2021-04,0,5-10 Years,1
POL0011563,2021-04-05,ICICI Prudential,163263500,Annual,15,Term Life,54,South,Renewed,2021-04,0,11-15 Years,1
POL0017572,2021-04-05,LIC,116053900,Monthly,10,Endowment,23,West,Renewed,2021-04,0,5-10 Years,1
POL0023524,2021-04-05,Max Life,165853700,Annual,10,ULIP,25,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0001092,2021-04-05,LIC,124388300,Monthly,10,Endowment,48,West,Renewed,2021-04,0,5-10 Years,1
POL0000129,2021-04-05,LIC,90359900,Annual,15,Term Life,49,Central,Renewed,2021-04,0,11-15 Years,1
POL0001562,2021-04-05,LIC,189243100,Annual,15,Endowment,31,West,Renewed,2021-04,0,11-15 Years,1
POL0010955,2021-04-05,LIC,132173400,Monthly,20,Money Back,46,South,Renewed,2021-04,0,16-20 Years,1
POL0004271,2021-04-05,LIC,176182400,Monthly,5,Money Back,60,Central,Lapsed,2021-04,0,5-10 Years,0
POL0022288,2021-04-05,HDFC Life,227438900,Annual,5,Whole Life,40,South,Lapsed,2021-04,0,5-10 Years,0
POL0011819,2021-04-05,Aditya Birla Sun Life,207686400,Annual,10,Whole Life,39,South,Renewed,2021-04,0,5-10 Years,1
POL0007521,2021-04-05,LIC,103047700,Annual,10,ULIP,25,Central,Renewed,2021-04,0,5-10 Years,1
POL0017415,2021-04-05,LIC,152000300,Monthly,10,ULIP,58,East,Lapsed,2021-04,0,5-10 Years,0
POL0010795,2021-04-05,HDFC Life,82502400,Monthly,5,Term Life,54,East,Renewed,2021-04,0,5-10 Years,1
POL0005424,2021-04-05,LIC,199955400,Annual,15,Endowment,25,Central,Renewed,2021-04,0,11-15 Years,1
POL0023889,2021-04-05,HDFC Life,106843400,Monthly,15,Term Life,38,South,Renewed,2021-04,0,11-15 Years,1
POL0007253,2021-04-05,Tata AIA,130817000,Quarterly,15,Money Back,43,North,Renewed,2021-04,0,11-15 Years,1
POL0016812,2021-04-05,LIC,128170300,Annual,15,Term Life,55,West,Renewed,2021-04,0,11-15 Years,1
POL0000742,2021-04-06,LIC,148249800,Monthly,10,Money Back,60,South,Renewed,2021-04,0,5-10 Years,1
POL0022816,2021-04-06,HDFC Life,151588200,Monthly,10,Whole Life,29,South,Renewed,2021-04,0,5-10 Years,1
POL0019834,2021-04-06,ICICI Prudential,199765600,Annual,20,Money Back,39,North,Renewed,2021-04,0,16-20 Years,1
POL0018284,2021-04-06,Bajaj Allianz,116570300,Half-yearly,20,Term Life,44,North,Renewed,2021-04,0,16-20 Years,1
POL0020464,2021-04-06,LIC,269651500,Annual,25,Endowment,52,South,Renewed,2021-04,0,21-25 Years,1
POL0006154,2021-04-06,HDFC Life,229629000,Quarterly,15,Whole Life,57,East,Renewed,2021-04,0,11-15 Years,1
POL0006858,2021-04-06,Max Life,115781000,Monthly,15,Term Life,56,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0009298,2021-04-06,SBI Life,205548200,Monthly,20,ULIP,46,South,Renewed,2021-04,0,16-20 Years,1
POL0013836,2021-04-06,Bajaj Allianz,86233900,Monthly,25,Term Life,30,South,Renewed,2021-04,0,21-25 Years,1
POL0000935,2021-04-06,LIC,181639000,Quarterly,25,Money Back,46,North,Renewed,2021-04,0,21-25 Years,1
POL0005508,2021-04-06,LIC,115607200,Quarterly,10,Money Back,25,East,Renewed,2021-04,0,5-10 Years,1
POL0006509,2021-04-06,HDFC Life,138800400,Monthly,5,Endowment,31,East,Renewed,2021-04,0,5-10 Years,1
POL0024533,2021-04-06,ICICI Prudential,253840900,Annual,15,Money Back,44,West,Renewed,2021-04,0,11-15 Years,1
POL0005417,2021-04-06,SBI Life,189428500,Monthly,15,Endowment,30,Central,Renewed,2021-04,0,11-15 Years,1
POL0005232,2021-04-06,LIC,148066300,Monthly,10,ULIP,57,West,Lapsed,2021-04,0,5-10 Years,0
POL0005109,2021-04-06,LIC,137486800,Half-yearly,20,Term Life,42,North,Renewed,2021-04,0,16-20 Years,1
POL0015876,2021-04-06,LIC,152056800,Half-yearly,25,Money Back,41,North,Lapsed,2021-04,0,21-25 Years,0
POL0013768,2021-04-06,LIC,127372700,Monthly,15,Whole Life,29,North,Renewed,2021-04,0,11-15 Years,1
POL0015875,2021-04-06,Aditya Birla Sun Life,204361400,Half-yearly,5,Whole Life,59,West,Renewed,2021-04,0,5-10 Years,1
POL0000335,2021-04-06,LIC,225847400,Half-yearly,20,Whole Life,47,East,Renewed,2021-04,0,16-20 Years,1
POL0012492,2021-04-06,LIC,162633400,Monthly,25,Endowment,51,Northeast,Renewed,2021-04,0,21-25 Years,1
POL0005499,2021-04-06,Aditya Birla Sun Life,105104200,Annual,10,Whole Life,33,West,Renewed,2021-04,0,5-10 Years,1
POL0004664,2021-04-06,LIC,128796000,Monthly,10,Money Back,41,North,Renewed,2021-04,0,5-10 Years,1
POL0019251,2021-04-06,LIC,265665100,Quarterly,15,Whole Life,41,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0015840,2021-04-06,LIC,171982000,Monthly,10,ULIP,37,North,Renewed,2021-04,0,5-10 Years,1
POL0023410,2021-04-06,Aditya Birla Sun Life,107349900,Quarterly,15,Term Life,35,West,Renewed,2021-04,0,11-15 Years,1
POL0013457,2021-04-06,LIC,89939800,Annual,15,Term Life,26,West,Renewed,2021-04,0,11-15 Years,1
POL0008735,2021-04-06,ICICI Prudential,275643900,Quarterly,25,Endowment,64,North,Renewed,2021-04,0,21-25 Years,1
POL0023111,2021-04-06,LIC,170901200,Annual,20,Term Life,33,West,Renewed,2021-04,0,16-20 Years,1
POL0017125,2021-04-06,Max Life,117390900,Monthly,10,ULIP,43,North,Renewed,2021-04,0,5-10 Years,1
POL0004309,2021-04-06,SBI Life,168170900,Annual,10,Whole Life,37,North,Lapsed,2021-04,0,5-10 Years,0
POL0015836,2021-04-06,SBI Life,62706600,Monthly,10,Term Life,29,North,Renewed,2021-04,0,5-10 Years,1
POL0017477,2021-04-06,SBI Life,128117000,Half-yearly,5,Endowment,29,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0000965,2021-04-06,ICICI Prudential,222780000,Annual,25,ULIP,37,Northeast,Renewed,2021-04,0,21-25 Years,1
POL0014353,2021-04-06,LIC,193997100,Annual,20,Endowment,52,North,Renewed,2021-04,0,16-20 Years,1
POL0014784,2021-04-06,ICICI Prudential,190428100,Monthly,25,ULIP,36,Central,Renewed,2021-04,0,21-25 Years,1
POL0010272,2021-04-06,SBI Life,124926100,Monthly,10,Endowment,18,Central,Renewed,2021-04,0,5-10 Years,1
POL0024765,2021-04-06,Max Life,159873400,Monthly,20,ULIP,51,West,Renewed,2021-04,0,16-20 Years,1
POL0021888,2021-04-06,LIC,126811300,Quarterly,10,Endowment,26,South,Lapsed,2021-04,0,5-10 Years,0
POL0003932,2021-04-06,HDFC Life,226037100,Monthly,20,Whole Life,44,North,Renewed,2021-04,0,16-20 Years,1
POL0018243,2021-04-06,LIC,103394500,Monthly,10,Term Life,28,South,Renewed,2021-04,0,5-10 Years,1
POL0024804,2021-04-06,LIC,173536800,Quarterly,10,ULIP,33,South,Renewed,2021-04,0,5-10 Years,1
POL0013534,2021-04-06,LIC,182555600,Quarterly,15,ULIP,34,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0004538,2021-04-06,Aditya Birla Sun Life,109555900,Monthly,25,ULIP,55,East,Renewed,2021-04,0,21-25 Years,1
POL0022005,2021-04-06,ICICI Prudential,115271400,Quarterly,10,Term Life,61,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0009088,2021-04-06,ICICI Prudential,112819600,Monthly,10,Term Life,45,North,Renewed,2021-04,0,5-10 Years,1
POL0018862,2021-04-06,LIC,87859900,Monthly,20,Term Life,44,Northeast,Renewed,2021-04,0,16-20 Years,1
POL0019671,2021-04-06,SBI Life,143188400,Quarterly,25,Endowment,41,North,Renewed,2021-04,0,21-25 Years,1
POL0010793,2021-04-06,HDFC Life,89062100,Monthly,10,Term Life,40,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0017293,2021-04-06,LIC,104587400,Annual,5,Term Life,43,East,Renewed,2021-04,0,5-10 Years,1
POL0018867,2021-04-06,LIC,104017800,Quarterly,5,ULIP,39,East,Renewed,2021-04,0,5-10 Years,1
POL0016513,2021-04-06,Tata AIA,288222900,Annual,10,Whole Life,50,North,Renewed,2021-04,0,5-10 Years,1
POL0006221,2021-04-06,LIC,65703100,Annual,25,Endowment,37,West,Renewed,2021-04,0,21-25 Years,1
POL0008011,2021-04-06,Bajaj Allianz,252664700,Annual,15,Money Back,51,North,Renewed,2021-04,0,11-15 Years,1
POL0012850,2021-04-06,LIC,224533400,Quarterly,25,Endowment,61,Northeast,Renewed,2021-04,0,21-25 Years,1
POL0019045,2021-04-06,Tata AIA,149880900,Half-yearly,10,ULIP,18,West,Renewed,2021-04,0,5-10 Years,1
POL0008885,2021-04-06,SBI Life,100666900,Annual,15,Term Life,46,East,Lapsed,2021-04,0,11-15 Years,0
POL0018167,2021-04-06,LIC,212826500,Half-yearly,25,Money Back,37,North,Renewed,2021-04,0,21-25 Years,1
POL0019426,2021-04-06,Bajaj Allianz,126518100,Monthly,15,Term Life,41,East,Renewed,2021-04,0,11-15 Years,1
POL0016899,2021-04-07,SBI Life,151466100,Annual,10,Endowment,45,East,Renewed,2021-04,0,5-10 Years,1
POL0001860,2021-04-07,LIC,138766300,Quarterly,20,Endowment,39,Central,Renewed,2021-04,0,16-20 Years,1
POL0006013,2021-04-07,Aditya Birla Sun Life,117046700,Monthly,10,Term Life,42,West,Renewed,2021-04,0,5-10 Years,1
POL0005976,2021-04-07,LIC,122134200,Quarterly,25,Term Life,56,South,Renewed,2021-04,0,21-25 Years,1
POL0020903,2021-04-07,Max Life,101847700,Monthly,5,Term Life,48,West,Renewed,2021-04,0,5-10 Years,1
POL0013381,2021-04-07,LIC,108921000,Quarterly,15,Endowment,36,East,Renewed,2021-04,0,11-15 Years,1
POL0023537,2021-04-07,LIC,189024500,Annual,15,Money Back,52,Central,Renewed,2021-04,0,11-15 Years,1
POL0004617,2021-04-07,LIC,290591700,Annual,25,ULIP,48,West,Renewed,2021-04,0,21-25 Years,1
POL0024726,2021-04-07,LIC,141118400,Quarterly,15,Money Back,47,West,Renewed,2021-04,0,11-15 Years,1
POL0001278,2021-04-07,LIC,130936500,Quarterly,20,Whole Life,18,West,Renewed,2021-04,0,16-20 Years,1
POL0002468,2021-04-07,SBI Life,133669000,Monthly,20,Whole Life,36,South,Renewed,2021-04,0,16-20 Years,1
POL0008802,2021-04-07,LIC,176641300,Annual,15,Money Back,43,West,Renewed,2021-04,0,11-15 Years,1
POL0000606,2021-04-07,Tata AIA,181649500,Quarterly,20,Money Back,42,North,Renewed,2021-04,0,16-20 Years,1
POL0006551,2021-04-07,LIC,166615400,Monthly,20,Money Back,36,Northeast,Lapsed,2021-04,0,16-20 Years,0
POL0003380,2021-04-07,LIC,90379000,Quarterly,10,Term Life,34,North,Lapsed,2021-04,0,5-10 Years,0
POL0007851,2021-04-07,LIC,133507600,Annual,5,Term Life,43,North,Lapsed,2021-04,0,5-10 Years,0
POL0004946,2021-04-07,LIC,173153800,Quarterly,20,ULIP,52,Northeast,Renewed,2021-04,0,16-20 Years,1
POL0001463,2021-04-07,Bajaj Allianz,204303200,Half-yearly,20,ULIP,37,East,Renewed,2021-04,0,16-20 Years,1
POL0022827,2021-04-07,LIC,120378300,Monthly,15,Money Back,37,East,Renewed,2021-04,0,11-15 Years,1
POL0021868,2021-04-07,LIC,140171300,Monthly,10,Money Back,29,North,Renewed,2021-04,0,5-10 Years,1
POL0008812,2021-04-07,SBI Life,108908900,Monthly,15,Term Life,38,South,Renewed,2021-04,0,11-15 Years,1
POL0014939,2021-04-07,LIC,192098700,Monthly,5,Whole Life,52,West,Renewed,2021-04,0,5-10 Years,1
POL0002382,2021-04-07,LIC,189840400,Annual,15,Term Life,53,West,Renewed,2021-04,0,11-15 Years,1
POL0024729,2021-04-07,LIC,143588300,Monthly,25,Money Back,46,Central,Renewed,2021-04,0,21-25 Years,1
POL0007461,2021-04-07,LIC,87870400,Monthly,5,Money Back,40,East,Renewed,2021-04,0,5-10 Years,1
POL0009524,2021-04-07,HDFC Life,88330900,Monthly,15,Money Back,25,North,Renewed,2021-04,0,11-15 Years,1
POL0021174,2021-04-07,Aditya Birla Sun Life,82016000,Monthly,15,Term Life,43,West,Renewed,2021-04,0,11-15 Years,1
POL0015598,2021-04-07,SBI Life,130728900,Monthly,15,Endowment,37,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0010896,2021-04-07,LIC,136150300,Monthly,15,Money Back,63,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0016080,2021-04-07,HDFC Life,173429700,Annual,10,Money Back,34,East,Renewed,2021-04,0,5-10 Years,1
POL0008068,2021-04-07,Max Life,183614700,Quarterly,5,ULIP,45,South,Renewed,2021-04,0,5-10 Years,1
POL0024586,2021-04-07,Max Life,141520500,Quarterly,15,Term Life,62,North,Renewed,2021-04,0,11-15 Years,1
POL0002863,2021-04-07,LIC,74258700,Monthly,5,Term Life,46,West,Renewed,2021-04,0,5-10 Years,1
POL0017035,2021-04-07,LIC,176128700,Half-yearly,20,Endowment,44,East,Renewed,2021-04,0,16-20 Years,1
POL0004254,2021-04-07,LIC,242771100,Monthly,25,Whole Life,60,West,Renewed,2021-04,0,21-25 Years,1
POL0012161,2021-04-07,LIC,214796300,Quarterly,20,Whole Life,40,South,Renewed,2021-04,0,16-20 Years,1
POL0018778,2021-04-07,LIC,161069600,Half-yearly,10,Endowment,52,North,Renewed,2021-04,0,5-10 Years,1
POL0022507,2021-04-07,Aditya Birla Sun Life,109604100,Monthly,20,Term Life,37,South,Renewed,2021-04,0,16-20 Years,1
POL0006504,2021-04-07,LIC,133429300,Quarterly,10,Endowment,33,East,Renewed,2021-04,0,5-10 Years,1
POL0020371,2021-04-07,LIC,117704200,Monthly,20,Money Back,42,Central,Renewed,2021-04,0,16-20 Years,1
POL0001651,2021-04-07,LIC,204685500,Quarterly,20,ULIP,57,West,Renewed,2021-04,0,16-20 Years,1
POL0020257,2021-04-07,LIC,206052700,Annual,20,Money Back,40,North,Renewed,2021-04,0,16-20 Years,1
POL0017562,2021-04-07,LIC,182013100,Quarterly,20,Endowment,41,West,Renewed,2021-04,0,16-20 Years,1
POL0017113,2021-04-07,Bajaj Allianz,91279200,Monthly,25,Term Life,20,Central,Lapsed,2021-04,0,21-25 Years,0
POL0011081,2021-04-07,SBI Life,157257000,Quarterly,15,Endowment,39,South,Renewed,2021-04,0,11-15 Years,1
POL0019275,2021-04-07,LIC,105610200,Monthly,20,Term Life,45,South,Renewed,2021-04,0,16-20 Years,1
POL0020851,2021-04-07,Max Life,217562500,Annual,15,Endowment,50,Central,Renewed,2021-04,0,11-15 Years,1
POL0014447,2021-04-07,LIC,115414800,Annual,5,Term Life,51,Central,Lapsed,2021-04,0,5-10 Years,0
POL0010507,2021-04-07,LIC,234490300,Annual,20,Endowment,39,Central,Renewed,2021-04,0,16-20 Years,1
POL0008995,2021-04-07,LIC,153367700,Monthly,25,Money Back,49,Central,Renewed,2021-04,0,21-25 Years,1
POL0003837,2021-04-07,LIC,161804300,Annual,10,Endowment,32,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0013551,2021-04-07,Aditya Birla Sun Life,130829000,Monthly,10,Term Life,48,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0020715,2021-04-07,Max Life,88017500,Monthly,10,Term Life,45,West,Renewed,2021-04,0,5-10 Years,1
POL0017428,2021-04-07,Tata AIA,100244700,Monthly,15,Term Life,36,North,Renewed,2021-04,0,11-15 Years,1
POL0006488,2021-04-07,LIC,192351800,Annual,10,Whole Life,48,West,Renewed,2021-04,0,5-10 Years,1
POL0012563,2021-04-07,ICICI Prudential,175495000,Monthly,15,Whole Life,40,South,Lapsed,2021-04,0,11-15 Years,0
POL0000895,2021-04-07,LIC,126295400,Quarterly,25,Term Life,40,South,Renewed,2021-04,0,21-25 Years,1
POL0004373,2021-04-07,LIC,109149900,Monthly,15,Term Life,45,North,Lapsed,2021-04,0,11-15 Years,0
POL0019520,2021-04-07,LIC,138012400,Monthly,20,Whole Life,40,West,Renewed,2021-04,0,16-20 Years,1
POL0008604,2021-04-07,LIC,98796300,Monthly,5,Term Life,45,South,Renewed,2021-04,0,5-10 Years,1
POL0001715,2021-04-07,LIC,118107900,Quarterly,15,Whole Life,29,North,Renewed,2021-04,0,11-15 Years,1
POL0017966,2021-04-07,LIC,139629700,Quarterly,20,ULIP,49,East,Lapsed,2021-04,0,16-20 Years,0
POL0018332,2021-04-07,LIC,258867900,Annual,20,Endowment,61,East,Renewed,2021-04,0,16-20 Years,1
POL0007698,2021-04-07,LIC,96980500,Quarterly,15,Term Life,45,Northeast,Renewed,2021-04,0,11-15 Years,1
POL0002566,2021-04-08,HDFC Life,169376800,Annual,10,Endowment,50,Northeast,Renewed,2021-04,0,5-10 Years,1
POL0003476,2021-04-08,LIC,160986800,Monthly,15,Whole Life,42,West,Renewed,2021-04,0,11-15 Years,1
